date,symbol,open,high,low,close,volume,change,changePercent,vwap,changeOverTime,label,unadjustedVolume,adjClose
2024-04-15,META,516.72,518.53,497.28,500.23,13512900,-16.49,-3.19,508.19,0.8460715208325644,2024-04-15,13512900,500.23
2024-04-16,META,498.11,504.77,497.11,499.76,9847925,1.65,0.33125,499.9375,0.844337011477285,2024-04-16,9847925,499.76
2024-04-17,META,503.1,503.16,487.14,494.17,12193743,-8.93,-1.77,496.8925,0.8237074214857731,2024-04-17,12193743,494.17
2024-04-18,META,499.82,512.21,499.04,501.8,14808700,1.98,0.39614,503.2175,0.8518655201682841,2024-04-18,14808700,501.8
2024-04-19,META,502.8,502.8,475.73,481.07,25215400,-21.73,-4.32,490.6,0.775362586264162,2024-04-19,25215400,481.07
2024-04-22,META,489.72,492.01,473.4,481.73,17271125,-7.98,-1.63,484.215,0.7777982802524264,2024-04-22,17271125,481.73
2024-04-23,META,491.25,498.76,488.97,496.1,15079200,4.85,0.98728,493.77,0.8308299811787281,2024-04-23,15079200,496.1
2024-04-24,META,508.06,510.0,484.58,493.5,37772700,-14.56,-2.87,499.035,0.8212348230431412,2024-04-24,37772700,493.5
2024-04-25,META,421.4,445.77,414.5,441.38,82890741,19.98,4.74,430.7625,0.6288888068789902,2024-04-25,82890741,441.38
2024-04-26,META,441.46,446.44,431.96,443.29,32691443,1.83,0.41453,440.7875,0.6359375576632098,2024-04-26,32691443,443.29
2024-04-29,META,439.56,439.76,428.56,432.62,21502646,-6.94,-1.58,435.125,0.5965605048529357,2024-04-29,21502646,432.62
2024-04-30,META,431.05,439.62,429.72,430.17,18429500,-0.88,-0.20415,432.64,0.5875189135328633,2024-04-30,18429500,430.17
2024-05-01,META,428.6,449.96,427.11,439.19,20344947,10.59,2.47,436.215,0.6208067313724766,2024-05-01,20344947,439.19
2024-05-02,META,438.84,443.96,432.28,441.68,15221322,2.84,0.64716,439.19,0.6299959405100195,2024-05-02,15221322,441.68
2024-05-03,META,445.93,454.17,443.85,451.96,16489100,6.03,1.35,448.9775,0.6679337195999555,2024-05-03,16489100,451.96
2024-05-06,META,455.58,466.16,453.34,465.68,15094627,10.1,2.22,460.19,0.7185666309923606,2024-05-06,15094627,465.68
2024-05-07,META,466.29,471.53,461.31,468.24,13406816,1.95,0.41819,466.8425,0.7280141713104771,2024-05-07,13406816,468.24
2024-05-08,META,463.5,475.58,463.0,472.6,11683929,9.1,1.96,468.67,0.744104513414769,2024-05-08,11683929,472.6
2024-05-09,META,470.0,476.08,467.63,475.42,9437700,5.42,1.15,472.2825,0.7545115695464442,2024-05-09,9437700,475.42
2024-05-10,META,477.09,477.5,469.6,476.2,10750000,-0.89,-0.18655,475.0975,0.7573901169871202,2024-05-10,10750000,476.2
2024-05-13,META,472.75,473.35,462.85,468.01,14668800,-4.74,-1.0,469.24,0.7271653688600213,2024-05-13,14668800,468.01
2024-05-14,META,463.37,472.54,460.08,471.85,10478600,8.48,1.83,466.96,0.7413366793371958,2024-05-14,10478600,471.85
2024-05-15,META,474.98,482.5,471.2,481.54,13100500,6.56,1.38,477.555,0.7770970956194412,2024-05-15,13100500,481.54
2024-05-16,META,475.0,477.69,472.75,473.23,16608200,-1.77,-0.37263,474.6675,0.7464294940399305,2024-05-16,16608200,473.23
2024-05-17,META,470.83,472.8,468.42,471.91,10807300,1.08,0.22938,470.99,0.7415581060634018,2024-05-17,10807300,471.91
2024-05-20,META,469.95,473.2,467.04,468.84,11745100,-1.11,-0.2362,469.7575,0.7302284385725355,2024-05-20,11745100,468.84
2024-05-21,META,467.12,470.7,462.27,464.63,11742200,-2.49,-0.53305,466.18,0.7146916632837581,2024-05-21,11742200,464.63
2024-05-22,META,467.87,473.72,465.65,467.78,10078611,-0.09,-0.01923611,468.755,0.7263165664095654,2024-05-22,10078611,467.78
2024-05-23,META,472.88,474.36,461.54,465.78,11747913,-7.1,-1.5,468.64,0.718935675536037,2024-05-23,11747913,465.78
2024-05-24,META,467.62,479.85,466.3,478.22,12024300,10.6,2.27,472.9975,0.764844816769384,2024-05-24,12024300,478.22
2024-05-28,META,476.58,480.86,474.84,479.92,10175800,3.35,0.70083,478.05,0.7711185740118831,2024-05-28,10175800,479.92
2024-05-29,META,474.66,479.85,473.7,474.36,9226218,-0.3,-0.06320313,475.6425,0.7505996973834741,2024-05-29,9226218,474.36
2024-05-30,META,471.67,471.73,464.71,467.05,10735226,-4.62,-0.9795,468.79,0.7236225412407276,2024-05-30,10735226,467.05
2024-05-31,META,465.8,469.12,454.46,466.83,16919805,1.03,0.22112,464.0525,0.7228106432446395,2024-05-31,16919805,466.83
2024-06-03,META,470.86,479.6,468.24,477.49,11279400,6.63,1.41,474.0475,0.7621507916005461,2024-06-03,11279400,477.49
2024-06-04,META,477.0,478.89,473.23,476.99,7088718,-0.01,-0.00209644,476.5275,0.7603055688821638,2024-06-04,7088718,476.99
2024-06-05,META,484.45,496.65,483.91,495.06,15690500,10.61,2.19,490.0175,0.8269919179244933,2024-06-05,15690500,495.06
2024-06-06,META,492.98,502.82,490.89,493.76,10667339,0.78,0.15822,495.1125,0.8221943388566997,2024-06-06,10667339,493.76
2024-06-07,META,495.91,498.91,490.17,492.96,9380745,-2.95,-0.59487,494.4875,0.8192419825072883,2024-06-07,9380745,492.96
2024-06-10,META,493.86,502.66,493.41,502.6,11236919,8.74,1.77,498.1325,0.8548178765176955,2024-06-10,11236919,502.6
2024-06-11,META,500.16,507.6,498.27,507.47,9673715,7.31,1.46,503.375,0.8727903457947372,2024-06-11,9673715,507.47
2024-06-12,META,513.99,514.01,504.47,508.84,11983227,-5.15,-1.0,510.3275,0.8778462560431042,2024-06-12,11983227,508.84
2024-06-13,META,505.71,509.36,501.36,504.1,9954621,-1.61,-0.31836,505.1325,0.8603535446728419,2024-06-13,9954621,504.1
2024-06-14,META,502.65,507.15,500.75,504.16,10243347,1.51,0.30041,503.6775,0.8605749713990478,2024-06-14,10243347,504.16
2024-06-17,META,501.67,510.75,496.01,506.63,11266601,4.96,0.9887,503.765,0.8696903716278552,2024-06-17,11266601,506.63
2024-06-18,META,504.56,506.0,495.02,499.49,13060425,-5.07,-1.0,501.2675,0.8433405912093588,2024-06-18,13060425,499.49
2024-06-20,META,502.0,503.67,496.77,501.7,11801200,-0.3,-0.05976096,501.035,0.8514964756246077,2024-06-20,11801200,501.7
2024-06-21,META,503.45,503.45,492.39,494.78,23130732,-8.67,-1.72,498.5175,0.8259585932021993,2024-06-21,23130732,494.78
2024-06-24,META,499.2,507.8,494.29,498.91,13525300,-0.29,-0.05809295,500.05,0.8412001328560357,2024-06-24,13525300,498.91
2024-06-25,META,497.05,510.71,495.5,510.6,12109769,13.55,2.73,503.465,0.8843414400118093,2024-06-25,12109769,510.6
2024-06-26,META,506.65,513.81,504.68,513.12,8882337,6.48,1.28,509.565,0.8936413625124551,2024-06-26,8882337,513.12
2024-06-27,META,514.25,522.88,513.9,519.56,10121200,5.31,1.03,517.6475,0.9174078311252165,2024-06-27,10121200,519.56
2024-06-28,META,517.15,521.88,503.84,504.22,15855137,-12.93,-2.5,511.7725,0.8607963981252535,2024-06-28,15855137,504.22
2024-07-01,META,504.95,506.58,493.17,504.68,10328200,-0.27,-0.05347064,502.345,0.8624940030261652,2024-07-01,10328200,504.68
2024-07-02,META,500.76,510.5,499.45,509.5,7739500,8.74,1.75,505.0525,0.8802819500313686,2024-07-02,7739500,509.5
2024-07-03,META,506.37,511.28,506.02,509.96,6005615,3.59,0.70897,508.4075,0.88197955493228,2024-07-03,6005615,509.96
2024-07-05,META,511.6,540.87,511.6,539.91,21354100,28.31,5.53,525.995,0.9925083957633682,2024-07-05,21354100,539.91
2024-07-08,META,542.35,542.81,526.65,529.32,14917500,-13.03,-2.4,535.2825,0.9534265785880356,2024-07-08,14917500,529.32
2024-07-09,META,533.75,537.48,528.19,530.0,8769088,-3.75,-0.70258,532.355,0.9559360814850351,2024-07-09,8769088,530.0
2024-07-10,META,530.79,538.88,528.36,534.69,10983300,3.9,0.73475,533.18,0.9732442705834594,2024-07-10,10983300,534.69
2024-07-11,META,530.89,535.46,508.37,512.7,16458300,-18.19,-3.43,521.855,0.8920913754290143,2024-07-11,16458300,512.7
2024-07-12,META,497.76,508.09,494.23,498.87,19750544,1.12,0.223,499.7375,0.841052515038565,2024-07-12,19750544,498.87
2024-07-15,META,498.63,506.68,493.37,496.16,12539200,-2.47,-0.49536,498.71,0.831051407904934,2024-07-15,12539200,496.16
2024-07-16,META,501.5,503.95,485.79,489.79,14075833,-11.71,-2.33,495.2575,0.8075432704727459,2024-07-16,14075833,489.79
2024-07-17,META,479.17,479.17,459.12,461.99,28076600,-17.18,-3.59,469.8625,0.7049488873307006,2024-07-17,28076600,461.99
2024-07-18,META,475.0,479.24,464.54,475.85,19267200,0.85,0.17895,473.6575,0.7560984610842527,2024-07-18,19267200,475.85
2024-07-19,META,476.06,486.71,475.71,476.79,15149416,0.73,0.15334,478.8175,0.7595674797948111,2024-07-19,15149416,476.79
2024-07-22,META,486.58,492.06,483.9,487.4,12023100,0.825,0.16852,487.485,0.7987231058788793,2024-07-22,12023100,487.4
2024-07-23,META,489.84,495.22,487.72,488.69,9455527,-1.15,-0.23477,490.3675,0.8034837804923052,2024-07-23,9455527,488.69
2024-07-24,META,472.31,476.3,460.58,461.27,17649738,-11.04,-2.34,467.615,0.7022917666162303,2024-07-24,17649738,461.27
2024-07-25,META,463.26,463.55,442.65,453.41,18240500,-9.85,-2.13,455.7175,0.6732848654832637,2024-07-25,18240500,453.41
2024-07-26,META,464.2,469.77,459.42,465.7,14222400,1.5,0.32314,464.7725,0.7186404399010959,2024-07-26,14222400,465.7
2024-07-29,META,469.88,473.96,465.02,465.71,11339630,-4.17,-0.88746,468.6425,0.7186773443554635,2024-07-29,11339630,465.71
2024-07-30,META,467.0,472.73,456.7,463.19,11390439,-3.81,-0.81585,464.905,0.7093774218548177,2024-07-30,11390439,463.19
2024-07-31,META,471.02,476.5,466.75,474.83,24285800,3.81,0.80888,472.275,0.7523342067387531,2024-07-31,24285800,474.83
2024-08-01,META,521.0,527.17,492.1,497.74,43083100,-23.26,-4.46,509.5025,0.8368823116950215,2024-08-01,43083100,497.74
2024-08-02,META,489.0,501.15,476.15,488.14,24044700,-0.86,-0.17587,488.61,0.8014540355020849,2024-08-02,24044700,488.14
2024-08-05,META,451.35,483.48,450.8,475.73,21396200,24.38,5.4,465.34,0.755655607631841,2024-08-05,21396200,475.73
2024-08-06,META,479.0,502.56,478.65,494.09,20955000,15.09,3.15,488.575,0.8234121858508319,2024-08-06,20955000,494.09
2024-08-07,META,503.13,510.15,486.86,488.92,20105307,-14.21,-2.82,497.265,0.804332582942761,2024-08-07,20105307,488.92
2024-08-08,META,497.5,509.96,494.72,509.63,16156843,12.13,2.44,502.9525,0.880761707938148,2024-08-08,16156843,509.63
2024-08-09,META,507.71,518.34,505.7,517.77,13696640,10.06,1.98,512.38,0.9108019337934086,2024-08-09,13696640,517.77
2024-08-12,META,516.86,518.02,509.1,515.95,9767422,-0.91,-0.17606,514.9825,0.904085323098498,2024-08-12,9767422,515.95
2024-08-13,META,520.01,531.5,518.15,528.54,13743839,8.53,1.64,524.55,0.9505480311473591,2024-08-13,13743839,528.54
2024-08-14,META,528.06,534.0,523.13,526.76,11444200,-1.3,-0.24618,527.9875,0.9439790382699189,2024-08-14,11444200,526.76
2024-08-15,META,531.79,539.77,526.7,537.33,13482141,5.54,1.04,533.8975,0.9829870465365169,2024-08-15,13482141,537.33
2024-08-16,META,531.9,533.66,524.66,527.42,14776700,-4.48,-0.84226,529.41,0.9464147322581833,2024-08-16,14776700,527.42
2024-08-19,META,526.87,531.66,522.76,529.28,9879713,2.41,0.45742,527.6425,0.9532789607705647,2024-08-19,9879713,529.28
2024-08-20,META,528.35,531.09,525.88,526.73,7944400,-1.62,-0.30661,528.0125,0.943868324906816,2024-08-20,7944400,526.73
2024-08-21,META,527.15,539.4,526.93,535.16,13423300,8.01,1.52,532.16,0.9749787799387384,2024-08-21,13423300,535.16
2024-08-22,META,537.0,544.23,528.59,531.93,15708300,-5.07,-0.94413,535.4375,0.9630586411779898,2024-08-22,15708300,531.93
2024-08-23,META,536.92,539.87,525.06,528.0,11323936,-8.92,-1.66,532.4625,0.9485551906115066,2024-08-23,11323936,528.0
2024-08-26,META,527.6,528.0,514.95,521.12,9584002,-6.48,-1.23,522.9175,0.9231649260065689,2024-08-26,9584002,521.12
2024-08-27,META,518.98,524.01,515.31,519.1,6282720,0.12,0.02312228,519.35,0.9157102262243051,2024-08-27,6282720,519.1
2024-08-28,META,517.67,521.09,512.45,516.78,9106100,-0.895,-0.17192,516.9975,0.907148392811012,2024-08-28,9106100,516.78
2024-08-29,META,519.05,527.2,515.68,518.22,8317424,-0.83,-0.15991,520.0375,0.9124626342399527,2024-08-29,8317424,518.22
2024-08-30,META,521.35,523.54,515.2,521.31,9157541,-0.04,-0.00767239,520.35,0.9238661106395538,2024-08-30,9157541,521.31
2024-09-03,META,519.64,525.49,508.62,511.76,12459113,-7.88,-1.52,516.3775,0.8886223567184557,2024-09-03,12459113,511.76
2024-09-04,META,506.07,516.59,504.07,512.74,8335207,6.67,1.32,509.8675,0.8922389932464847,2024-09-04,8335207,512.74
2024-09-05,META,511.72,521.63,511.15,516.86,8640900,5.14,1.0,515.34,0.9074436284459533,2024-09-05,8640900,516.86
2024-09-06,META,521.88,524.58,498.25,500.27,14744521,-21.61,-4.14,511.245,0.8462191386500348,2024-09-06,14744521,500.27
2024-09-09,META,506.16,511.33,502.08,504.79,11047828,-1.37,-0.27067,506.09,0.8628999520242091,2024-09-09,11047828,504.79
2024-09-10,META,508.16,514.18,500.03,504.79,9899022,-3.37,-0.66318,506.79,0.8628999520242091,2024-09-10,9899022,504.79
2024-09-11,META,507.01,513.12,495.6,511.83,10782532,4.82,0.95067,506.89,0.8888806878990292,2024-09-11,10782532,511.83
2024-09-12,META,517.05,526.71,515.22,525.6,11993342,8.55,1.65,521.145,0.9396981215632725,2024-09-12,11993342,525.6
2024-09-13,META,520.34,527.58,517.11,524.62,10321422,4.28,0.82254,522.4125,0.9360814850352435,2024-09-13,10321422,524.62
2024-09-16,META,524.54,534.1,517.4,533.28,9527646,8.74,1.67,527.33,0.9680407425176216,2024-09-16,9527646,533.28
2024-09-17,META,537.6,542.1,530.57,536.32,11690800,-1.28,-0.2381,536.6475,0.979259696645385,2024-09-17,11690800,536.32
2024-09-18,META,537.07,544.2,533.9,537.95,10323537,0.885,0.16385,538.28,0.9852751227073107,2024-09-18,10323537,537.95
2024-09-19,META,550.0,562.07,546.52,559.1,15647000,9.1,1.65,554.4225,1.0633280436948738,2024-09-19,15647000,559.1
2024-09-20,META,560.0,564.5,556.3,561.35,22066817,1.35,0.24107,560.5375,1.0716315459275934,2024-09-20,22066817,561.35
2024-09-23,META,569.5,573.98,562.41,564.41,12830700,-5.09,-0.89377,567.575,1.0829243089640914,2024-09-23,12830700,564.41
2024-09-24,META,566.68,567.75,554.19,563.33,12993000,-3.35,-0.59116,562.9875,1.0789386278923865,2024-09-24,12993000,563.33
2024-09-25,META,564.05,576.88,563.72,568.31,16543400,4.26,0.75525,568.24,1.097317046167472,2024-09-25,16543400,568.31
2024-09-26,META,575.73,577.4,562.35,567.84,14400800,-7.89,-1.37,570.83,1.0955825368121932,2024-09-26,14400800,567.84
2024-09-27,META,570.1,570.84,564.51,567.36,9398400,-2.74,-0.48062,568.2025,1.0938111230025465,2024-09-27,9398400,567.36
2024-09-30,META,567.7,574.68,564.8,572.44,12807206,4.74,0.83495,569.905,1.1125585858213087,2024-09-30,12807206,572.44
2024-10-01,META,577.98,583.04,570.1,576.47,15259300,-1.51,-0.26125,576.8975,1.1274310809314683,2024-10-01,15259300,576.47
2024-10-02,META,574.86,576.0,569.34,572.81,6524700,-2.05,-0.35661,573.2525,1.1139240506329111,2024-10-02,6524700,572.81
2024-10-03,META,570.15,583.36,568.73,582.77,11581000,12.62,2.21,576.2525,1.150680887183083,2024-10-03,11581000,582.77
2024-10-04,META,583.73,596.85,581.43,595.94,14199788,12.21,2.09,589.4875,1.1992840535852678,2024-10-04,14199788,595.94
2024-10-07,META,598.22,602.95,584.04,584.78,12014200,-13.44,-2.25,592.4975,1.1580986825109787,2024-10-07,12014200,584.78
2024-10-08,META,589.69,593.56,585.97,592.89,7857400,3.2,0.54266,590.5275,1.1880281950031364,2024-10-08,7857400,592.89
2024-10-09,META,593.99,594.39,581.61,590.51,9529707,-3.48,-0.58587,590.125,1.1792449348636378,2024-10-09,9529707,590.51
2024-10-10,META,587.57,590.23,582.52,583.83,7740449,-3.74,-0.63652,586.0375,1.1545927593460532,2024-10-10,7740449,583.83
2024-10-11,META,584.83,591.21,582.71,589.95,8587100,5.12,0.87547,587.175,1.1771782854190502,2024-10-11,8587100,589.95
2024-10-14,META,594.22,600.1,589.96,590.42,8252000,-3.8,-0.63949,593.675,1.178912794774329,2024-10-14,8252000,590.42
2024-10-15,META,590.16,590.61,580.14,586.27,9564236,-3.89,-0.65914,586.795,1.1635974462117575,2024-10-15,9564236,586.27
2024-10-16,META,581.4,582.08,574.03,576.79,11268400,-4.61,-0.79291,578.575,1.1286120234712325,2024-10-16,11268400,576.79
2024-10-17,META,583.33,584.97,575.2,576.93,8701200,-6.4,-1.1,580.1075,1.1291286858323795,2024-10-17,8701200,576.93
2024-10-18,META,581.1,583.97,575.25,576.47,7694300,-4.63,-0.79676,579.1975,1.1274310809314683,2024-10-18,7694300,576.47
2024-10-21,META,576.03,577.24,569.11,575.16,8171900,-0.87,-0.15103,574.385,1.122596597409307,2024-10-21,8171900,575.16
2024-10-22,META,574.29,583.53,572.12,582.01,8544500,7.72,1.34,577.9875,1.1478761486511417,2024-10-22,8544500,582.01
2024-10-23,META,579.97,585.0,562.5,563.69,14248419,-16.28,-2.81,572.79,1.0802671882496218,2024-10-23,14248419,563.69
2024-10-24,META,567.13,568.88,561.52,567.78,7184700,0.655,0.11461,566.3275,1.095361110085987,2024-10-24,7184700,567.78
2024-10-25,META,573.93,581.29,571.72,573.25,11337900,-0.685,-0.11848,575.0475,1.1155478466250872,2024-10-25,11337900,573.25
2024-10-28,META,582.0,583.75,574.12,578.16,10925131,-3.84,-0.65979,579.5075,1.1336679337195998,2024-10-28,10925131,578.16
2024-10-29,META,580.15,593.67,575.4,593.28,13019100,13.13,2.26,585.625,1.1894674687234748,2024-10-29,13019100,593.28
2024-10-30,META,600.98,601.2,589.38,591.8,26864925,-9.18,-1.53,595.84,1.1840056094770635,2024-10-30,26864925,591.8
2024-10-31,META,585.0,589.9,563.01,567.58,26838400,-17.42,-2.98,576.3725,1.0946230209986343,2024-10-31,26838400,567.58
2024-11-01,META,567.61,573.67,562.56,567.16,15303235,-0.445,-0.07927979,567.75,1.0930730339151933,2024-11-01,15303235,567.16
2024-11-04,META,564.1,568.69,557.89,560.68,12064601,-3.42,-0.60628,562.84,1.069158947484961,2024-11-04,12064601,560.68
2024-11-05,META,567.3,573.48,566.67,572.43,9775400,5.13,0.90428,569.97,1.1125216813669407,2024-11-05,9775400,572.43
2024-11-06,META,562.75,573.0,555.17,572.05,18305429,9.3,1.65,565.7425,1.1111193121009704,2024-11-06,18305429,572.05
2024-11-07,META,576.89,594.8,575.21,591.7,14653708,14.81,2.57,584.65,1.1836365649333875,2024-11-07,14653708,591.7
2024-11-08,META,591.54,593.1,584.52,589.34,9415700,-2.2,-0.37191,589.625,1.1749271137026236,2024-11-08,9415700,589.34
2024-11-11,META,586.36,587.0,576.51,583.17,10209100,-3.19,-0.54403,583.26,1.1521570653577884,2024-11-11,10209100,583.17
2024-11-12,META,588.54,599.66,580.38,584.82,16287724,-3.72,-0.63207,588.35,1.1582463003284498,2024-11-12,16287724,584.82
2024-11-13,META,582.61,585.64,575.17,580.0,10757600,-2.61,-0.44798,580.855,1.140458353323246,2024-11-13,10757600,580.0
2024-11-14,META,577.0,580.76,573.01,577.16,11053743,0.16,0.02772964,576.9825,1.1299774882828353,2024-11-14,11053743,577.16
2024-11-15,META,571.22,572.57,551.5,554.08,17712900,-17.14,-3.0,562.3425,1.0448020076023177,2024-11-15,17712900,554.08
2024-11-18,META,557.04,559.9,550.09,554.4,14346715,-2.64,-0.47393,555.3575,1.0459829501420819,2024-11-18,14346715,554.4
2024-11-19,META,551.86,561.43,550.6,561.09,9522445,9.23,1.67,556.245,1.070672030114035,2024-11-19,9522445,561.09
2024-11-20,META,562.93,566.35,554.2,565.52,9797339,2.59,0.46009,562.25,1.0870207033989,2024-11-20,9797339,565.52
2024-11-21,META,569.52,570.0,549.05,563.09,11154749,-6.43,-1.13,562.915,1.0780529209875631,2024-11-21,11154749,563.09
2024-11-22,META,563.55,563.83,554.59,559.14,9164004,-4.41,-0.78254,560.2775,1.0634756615123444,2024-11-22,9164004,559.14
2024-11-25,META,562.1,572.59,556.39,565.11,13599830,3.01,0.53549,564.0475,1.0855076207698269,2024-11-25,13599830,565.11
2024-11-26,META,566.0,577.5,565.2,573.54,10356600,7.54,1.33,570.56,1.1166180758017488,2024-11-26,10356600,573.54
2024-11-27,META,574.89,574.98,564.1,569.2,7200228,-5.69,-0.98975,570.7925,1.1006015426061926,2024-11-27,7200228,569.2
2024-11-29,META,569.0,578.46,566.9,574.32,7130519,5.32,0.93497,572.17,1.1194966232424255,2024-11-29,7130519,574.32
2024-12-02,META,577.5,594.5,575.57,592.83,12522400,15.33,2.65,585.1,1.187806768276931,2024-12-02,12522400,592.83
2024-12-03,META,595.0,614.2,591.25,613.65,14907200,18.65,3.13,603.525,1.2646418422703616,2024-12-03,14907200,613.65
2024-12-04,META,612.96,617.78,605.1,613.78,14697006,0.82,0.13378,612.405,1.265121600177141,2024-12-04,14697006,613.78
2024-12-05,META,617.08,619.9,607.05,608.93,8081212,-8.15,-1.32,613.24,1.2472229398088346,2024-12-05,8081212,608.93
2024-12-06,META,610.1,629.79,608.53,623.77,16935503,13.67,2.24,618.0475,1.3019891500904155,2024-12-06,16935503,623.77
2024-12-09,META,623.92,626.4,606.17,613.57,11426015,-10.35,-1.66,617.515,1.2643466066354208,2024-12-09,11426015,613.57
2024-12-10,META,617.56,625.59,612.74,619.32,10938900,1.76,0.28499,618.8025,1.285566667896815,2024-12-10,10938900,619.32
2024-12-11,META,623.37,638.4,621.53,632.68,10837228,9.31,1.49,628.995,1.3348710189319846,2024-12-11,10837228,632.68
2024-12-12,META,631.5,636.66,627.21,630.79,7474717,-0.71,-0.11243,631.54,1.3278960770565003,2024-12-12,7474717,630.79
2024-12-13,META,627.22,631.08,616.89,620.35,8453349,-6.87,-1.1,623.885,1.2893678266966822,2024-12-13,8453349,620.35
2024-12-16,META,629.98,631.15,618.58,624.24,10885625,-5.74,-0.91114,625.9875,1.3037236594456947,2024-12-16,10885625,624.24
2024-12-17,META,626.17,632.37,616.54,619.44,12897842,-6.73,-1.07,623.63,1.2860095213492269,2024-12-17,12897842,619.44
2024-12-18,META,621.0,627.36,596.32,597.19,17075500,-23.81,-3.83,610.4675,1.2038971103812228,2024-12-18,17075500,597.19
2024-12-19,META,610.39,611.52,595.0,595.57,14958100,-14.82,-2.43,603.12,1.197918588773665,2024-12-19,14958100,595.57
2024-12-20,META,590.58,603.11,580.0,585.25,48989400,-5.33,-0.9025,589.735,1.1598331918662579,2024-12-20,48989400,585.25
2024-12-23,META,589.6,601.09,586.25,599.85,10205800,10.25,1.74,594.1975,1.2137136952430159,2024-12-23,10205800,599.85
2024-12-24,META,602.72,607.99,599.28,607.75,4726100,5.03,0.83455,604.435,1.2428682141934528,2024-12-24,4726100,607.75
2024-12-26,META,605.48,606.3,598.94,603.35,6091239,-2.13,-0.35179,603.5175,1.2266302542716905,2024-12-26,6091239,603.35
2024-12-27,META,599.41,601.85,589.8,599.81,8084229,0.4,0.06673229,597.7175,1.2135660774255448,2024-12-27,8084229,599.81
2024-12-30,META,588.75,596.94,585.58,591.24,7025900,2.49,0.42293,590.6275,1.181938960032476,2024-12-30,7025900,591.24
2024-12-31,META,592.27,593.97,583.85,585.51,6019520,-6.75,-1.14,588.9,1.1607927076798168,2024-12-31,6019520,585.51
2025-01-02,META,589.72,604.91,587.82,599.24,12682300,9.52,1.61,595.4225,1.2114625235265897,2025-01-02,12682300,599.24
2025-01-03,META,604.76,609.5,596.41,604.63,11436800,-0.13,-0.02149613,603.825,1.2313540244307486,2025-01-03,11436800,604.63
2025-01-06,META,611.83,630.99,605.62,630.2,14560800,18.38,3.0,619.66,1.3257187142488096,2025-01-06,14560800,630.2
2025-01-07,META,631.7,632.1,608.23,617.89,12071500,-13.81,-2.19,622.48,1.2802893309222418,2025-01-07,12071500,617.89
2025-01-08,META,613.4,616.44,602.79,610.72,10085846,-2.67,-0.43691,610.8375,1.253828837140643,2025-01-08,10085846,610.72
2025-01-10,META,610.03,629.91,597.34,615.86,19256600,5.83,0.95569,613.285,1.272797726685611,2025-01-10,19256600,615.86
2025-01-13,META,607.1,608.97,598.45,608.33,10785031,1.23,0.2026,605.7125,1.2450086725467764,2025-01-13,10785031,608.33
2025-01-14,META,605.07,605.49,588.55,594.25,13598000,-10.82,-1.79,598.34,1.1930472007971358,2025-01-14,13598000,594.25
2025-01-15,META,610.21,622.46,606.5,617.12,15524302,6.91,1.13,614.0725,1.2774476879359336,2025-01-15,15524302,617.12
2025-01-16,META,611.5,616.25,609.71,611.3,8355349,-0.2,-0.03270646,612.19,1.2559692954939656,2025-01-16,8355349,611.3
2025-01-17,META,624.05,624.97,603.67,612.77,17280600,-11.28,-1.81,616.365,1.2613942502860094,2025-01-17,17280600,612.77
2025-01-21,META,617.83,621.5,609.01,616.46,11674016,-1.37,-0.22174,616.2,1.2750119939476692,2025-01-21,11674016,616.46
2025-01-22,META,623.3,633.7,619.43,623.5,12274011,0.2,0.03208728,624.9825,1.3009927298224895,2025-01-22,12274011,623.5
2025-01-23,META,627.36,636.6,621.15,636.45,9910200,9.09,1.45,630.39,1.348783998228586,2025-01-23,9910200,636.45
2025-01-24,META,636.4,652.0,634.2,647.49,19065329,11.09,1.74,642.5225,1.3895265158504628,2025-01-24,19065329,647.49
2025-01-27,META,626.61,663.87,625.1,659.88,28399200,33.27,5.31,643.865,1.4352511348119714,2025-01-27,28399200,659.88
2025-01-28,META,666.0,682.58,659.47,674.33,20950107,8.33,1.25,670.595,1.4885780713732149,2025-01-28,20950107,674.33
2025-01-29,META,675.0,681.05,665.67,676.49,21377820,1.49,0.22074,674.5525,1.4965494335166252,2025-01-29,21377820,676.49
2025-01-30,META,696.82,710.79,676.1,687.0,29322900,-9.82,-1.41,692.6775,1.535336015057017,2025-01-30,29322900,687.0
2025-01-31,META,691.0,705.3,685.58,689.18,19331660,-1.82,-0.26339,692.765,1.5433811861091629,2025-01-31,19331660,689.18
2025-02-03,META,675.91,704.0,675.25,697.46,21415739,21.55,3.19,688.155,1.573938074325571,2025-02-03,21415739,697.46
2025-02-04,META,702.5,707.71,691.61,704.19,13826300,1.69,0.24057,701.5025,1.5987747721149943,2025-02-04,13826300,704.19
2025-02-05,META,703.55,718.14,699.01,704.87,17793766,1.32,0.18762,706.3925,1.6012842750119938,2025-02-05,17793766,704.87
2025-02-06,META,705.88,718.9,703.5,711.99,13080700,6.11,0.86559,710.0675,1.627560246521755,2025-02-06,13080700,711.99
2025-02-07,META,716.8,725.01,711.75,714.52,16427100,-2.27,-0.31808,717.02,1.6368970734767685,2025-02-07,16427100,714.52
2025-02-10,META,718.56,721.2,711.33,717.4,12904317,-1.16,-0.16143,717.1225,1.6475255563346494,2025-02-10,12904317,717.4
2025-02-11,META,713.32,723.66,710.04,719.8,12998000,6.48,0.90843,716.705,1.6563826253828835,2025-02-11,12998000,719.8
